NDVI,VH_dB,VV_dB,VV+VH_dB,Angle,Entropy,Anisotropy,Alpha,BDOP,S0,S1,S2,S3,Eig_1,Eig_2,RVI,DpRVI,PRVI,PRVI_dB,NSE,Height(cm),Moisture,NDVI,Ph_dB,Pv_dB,Pg_dB,TP_dB
0.48288572,-16.688051,-8.917681,-8.24661962384718,40.124462,0.7282071,0.59339917,24.541563,0.521536535136094,0.053979115,0.025477639,-0.0039100932,-0.011319926,0.0410655978034064,0.0129135171965936,0.572686301366277,0.603231553691072,0.0102575495176811,-19.8895637782644,0.434873287162124,10.4,20.4277864992151,0.48288572,-19.4615641218456,-14.6390766404439,-20.81126597506,-12.6777424007901
0.555396711937098,-15.827907,-9.987342,-8.98163272738416,41.75332,0.69991946,0.62143564,22.01577,0.604395201059854,0.046028794,0.025815336,-0.0028800186,-0.009960074,0.0369241881020863,0.00910460589791369,0.826861125253761,0.515155619937982,0.0103388173100903,-19.8552913871583,0.288683186570948,15.2,25.8850354014161,0.555396711937098,-20.0173743490238,-16.8810278187303,-18.079359285765,-13.3697040390261
0.62992125984252,-15.591896,-10.022505,-8.95933490716696,41.650345,0.7187953,0.60304147,22.862562,0.524144216052476,0.040511511,0.018734719,-0.0018332124,-0.009824818,0.0308726925870981,0.00963881841290187,0.868568135176764,0.60056431236313,0.0131306360211863,-18.8171423706348,0.249561074749538,11.1,18.4500677812923,0.62992125984252,-20.0767548597318,-16.215303646161,-21.685945101021,-13.9242155818091
0.608938547486034,-15.289581,-9.738595,-8.67142174438322,41.125416,0.6963605,0.6248199,21.497223,0.581929464473551,0.051123698,0.02877787,-0.0033637052,-0.0067531596,0.0404370420995238,0.0106866559004762,0.87145308620932,0.539714316951988,0.0123677702007156,-19.0770859275696,0.369217924972567,14.3,27.1932381229962,0.608938547486034,-21.7049298631117,-15.0604956122992,-18.7991322551422,-12.9137773929982
0.588938714499253,-15.69793,-9.82201,-8.82358568054877,39.95236,0.6825811,0.63766545,20.581356,0.661455530992033,0.046741324,0.030082484,-0.003572819,-0.006177298,0.0388293156428453,0.00791200835715467,0.821533883762238,0.450510524764007,0.00911638470672861,-20.4017735610201,0.25978819694624,12.9,26.3156010596406,0.588938714499253,-22.0920144728884,-16.7854482542607,-17.077230564205,-13.3029898989522
0.564008778346745,-15.336949,-9.841724,-8.76234148829348,41.783653,0.69473886,0.6263876,21.163862,0.56863665204542,0.058118491,0.030858729,0.0026194448,-0.0115355,0.0455833975720859,0.0125350934279141,0.880236118818356,0.554007852952578,0.0126225844832813,-18.9885171387866,0.458809821823275,13.7,26.4294315492256,0.564008778346745,-19.379635764758,-15.0239973284821,-18.2003286925877,-12.3568567033549
0.56101246694371,-15.645612,-9.911656,-8.88369342547262,41.147415,0.70374954,0.6178109,20.59196,0.594840889491475,0.066296853,0.037625447,0.005728158,-0.0103304536,0.0528664660045028,0.0134303869954972,0.843078749153958,0.525661713348758,0.0110424239682417,-19.5693558236043,0.52847759050441,19.7,20.6443556443556,0.56101246694371,-19.8588060862056,-14.3554812058516,-17.1479173845764,-11.7850708633387
0.62992125984252,-15.555278,-9.837952,-8.80647857179274,41.091995,0.71106786,0.61069185,22.323168,0.583574385117667,0.043137729,0.023721837,-0.00039630522,-0.008417326,0.0341559013382738,0.00898182766172623,0.845629460400001,0.537933275958435,0.0115880321613619,-19.3599030812804,0.259333265786992,23.5,15.2981479498982,0.62992125984252,-20.7482585242973,-16.5763393907638,-18.9540122244327,-13.651427222082
0.567467652495379,-15.706441,-10.0081625,-8.97265592913024,41.667744,0.6969395,0.6242964,20.327778,0.642691240119297,0.056463892,0.032217248,0.0032645036,-0.016379026,0.046376370385721,0.010087521614279,0.84855798180292,0.472128364877311,0.00960283799844095,-20.1760039769839,0.394667280975558,14.9,35.1418270274966,0.567467652495379,-17.8571192769174,-18.0312673907239,-16.1350763363535,-12.4822918967001
0.543026706231454,-15.354623,-9.793776,-8.72874913426572,41.743366,0.70176005,0.61969185,21.935158,0.544632496105124,0.051359566,0.02636992,-0.0017778378,-0.009159932,0.0396658273147279,0.0116937386852721,0.869906525262327,0.579371474040589,0.0132708799005343,-18.7710028110859,0.391926394454808,16.5,29.7547036775893,0.543026706231454,-20.3810775036429,-14.9949693592621,-19.7715090109795,-12.8937865481073
0.776388888888889,-16.355267,-7.4931536,-6.96254693615644,40.812263,0.6866551,0.63391566,20.027037,0.638004085387529,0.06965047,0.04244502,0.012969556,0.0022097828,0.0570438772045808,0.0126065927954192,0.460032041839351,0.477473350820647,0.00837870820817586,-20.7682293379292,0.532567470318391,15.1,18.555657773689,0.776388888888889,-26.5565041110996,-13.0110527063244,-17.5822067647564,-11.5707594861952
0.787375415282392,-14.115047,-6.509452,-5.81441253351812,41.050343,0.64267766,0.6728741,17.60435,0.659041704768377,0.09680057,0.06355495,0.0047198264,0.0028934004,0.0802980913376753,0.0165024786623247,0.59155689292536,0.453311163303807,0.0132189370810901,-18.7880346454598,0.728605368906186,33.1,34.7671665351224,0.787375415282392,-25.3859146283383,-12.1677954863529,-14.7882620096779,-10.1412208538659
0.721212121212121,-16.487507,-8.547046,-7.89993181570566,40.484318,0.6996261,0.62167937,18.457561,0.612474172593981,0.057031095,0.034422927,0.0054767914,0.0022752655,0.0459805838611269,0.0110505111388731,0.553735694388154,0.506200607655669,0.00870061594432668,-20.6045000120283,0.421162072882697,18.7,16.0910059456301,0.721212121212121,-26.4296791836633,-13.9077062620171,-18.5108825173056,-12.4388828985813
