S.No.,Sigma_VH,Sigma_VV,C11,C22,Eig_1,Eig_2,,,w1,w2,q,mcp,tanQc,,Qc,,p1,p2,logp1,logp2,,Hc
95,0.046285056,0.18476053,0.0484490865,0.0235925635,0.0494569173436339,0.0225847326563661,,,0.282666533843634,0.0924623521563661,0.327107531617148,0.507036884616952,0.580573190718899,,30.1383015730485,,0.753518442308476,0.246481557691524,-0.408285272777096,-2.02044838995696,,0.80565374915241
96,0.05012488,0.17833962,0.06110963,0.011432769,0.0618295832580477,0.0107128157419523,,,0.301278833258048,0.0722704647419523,0.239878998336574,0.613060631467431,0.706628504338386,,35.2461167336285,,0.806530315733715,0.193469684266285,-0.31019933269466,-2.36982057391896,,0.708673603942458
97,0.04861285,0.182572,0.075447135,0.018878985,0.077609989703025,0.016716130296975,,,0.335629124703025,0.084207965296975,0.250895882088555,0.598854092205265,0.691035037292482,,34.6458317607016,,0.799427046102632,0.200572953897368,-0.322961712248982,-2.3178010149033,,0.723072523732925
98,0.0449975,0.19354686,0.047505345,0.024499275,0.0492127269483925,0.0227918930516074,,,0.290264931948393,0.0922886680516074,0.317946323836376,0.51751248425524,0.594012710072939,,30.7108500981973,,0.75875624212762,0.24124375787238,-0.398291614722313,-2.05143648143128,,0.797102494674619
99,0.034822885,0.1691819,0.049658783,0.01840107,0.0502257107017891,0.0178341422982109,,,0.269066393701789,0.0710580972982109,0.2640913133766,0.582164182947879,0.672202122508207,,33.9090780241953,,0.791082091473939,0.208917908526061,-0.338100682342041,-2.25899192878992,,0.73940926405595
100,0.03391339,0.18965209,0.053506695,0.017300177,0.0548632632219352,0.0159436087780647,,,0.298022048221935,0.0671571757780647,0.225342977738524,0.632196075984516,0.727001431082917,,36.0172053739708,,0.816098037992258,0.183901962007742,-0.293185621085974,-2.44299122327378,,0.688539089263547
101,0.04742845,0.21716107,0.056414176,0.018173639,0.0588009165021481,0.0157868984978519,,,0.332376162502148,0.0813889874978519,0.244870110073931,0.606593317499785,0.699579517202139,,34.9758479508125,,0.803296658749893,0.196703341250108,-0.315995219138263,-2.34590663109898,,0.71528557631266
,,,,,,,,,0,0,#DIV/0!,#DIV/0!,#DIV/0!,,#DIV/0!,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,#DIV/0!
,,,,,,,,,0,0,#DIV/0!,#DIV/0!,#DIV/0!,,#DIV/0!,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,#DIV/0!
102,0.049657375,0.19863032,0.07932686,0.018375494,0.0799516781605447,0.0177506758394552,,,0.357908858160545,0.0857835448394552,0.239679859504835,0.613319749180131,0.70690920041041,,35.2568419500752,,0.806659874590066,0.193340125409934,-0.309967600663207,-2.37078701231774,,0.708406684159723
103,0.05059577,0.20056297,0.10517026,0.016404599,0.105941679482158,0.0156331795178417,,,0.411674909482158,0.0826335485178417,0.200725248526284,0.665659985458546,0.760917667573793,,37.2681473939507,,0.832829992729273,0.167170007270727,-0.263906069498559,-2.5806120647127,,0.651189827562643
104,0.06333248,0.20628281,0.06980077,0.019268857,0.0729569836518104,0.0161126433481896,,,0.34904056365181,0.0987139803481896,0.282815210115988,0.559071005884913,0.64522563287229,,32.8311447869998,,0.779535502942457,0.220464497057543,-0.359313364776838,-2.18138174768937,,0.7610147544201
105,0.08280705,0.22098398,0.07392593,0.020519279,0.079336287347268,0.015108921652732,,,0.374246197347268,0.118435250652732,0.316463471084609,0.519221796828315,0.596185705228005,,30.8027927119393,,0.759610898414157,0.240389101585843,-0.396667490380382,-2.05655660418131,,0.795686743179108
106,0.05757157,0.16509862,0.05948598,0.017999379,0.0610189657429348,0.0164663932570652,,,0.285603565742935,0.0920373422570652,0.322255578349137,0.512566884003652,0.58769392049252,,30.4424949313282,,0.756283442001826,0.243716557998174,-0.403001061852807,-2.03672382441552,,0.801166350267861
107,0.07559336,0.22860512,0.066811174,0.021351155,0.0683905600959924,0.0197717689040076,,,0.363806854095992,0.116716283904008,0.320819364973293,0.514211597011557,0.589800502686295,,30.5321252472082,,0.757105798505778,0.242894201494222,-0.401433177352098,-2.04160004532274,,0.799820199065105
108,0.05863456,0.23219393,0.06559026,0.018932523,0.0671156182918913,0.0174071647081087,,,0.364899808291891,0.0949742477081087,0.260274863263663,0.586955400205883,0.67766547063732,,34.1241376339638,,0.793477700102941,0.206522299897059,-0.333738416758191,-2.27563052528186,,0.734782441162447
109,0.0839864,0.22610025,0.06310666,0.026222458,0.0641492040893326,0.0251799139106674,,,0.353356114089333,0.135388771910667,0.383151066338814,0.445973652967625,0.498265928998656,,26.4855120977704,,0.722986826483813,0.277013173516188,-0.467958734764388,-1.85197350881304,,0.851349059516893
110,0.07864638,0.16347224,0.05361143,0.019559564,0.0541480061893552,0.0190229878106448,,,0.271231676189355,0.117228931810645,0.432209590921098,0.396443657882321,0.427230127584176,,23.1336332471917,,0.69822182894116,0.30177817105884,-0.518242633423694,-1.72843964172034,,0.883453673208336
111,0.09106988,0.17865686,0.05639193,0.026979642,0.0564262347762919,0.0269453372237081,,,0.291475024776292,0.144994859223708,0.49745208645232,0.335601998951625,0.336736292486798,,18.6102469932489,,0.667800999475813,0.332199000524188,-0.582509842250456,-1.58988036216795,,0.917157322124579
112,0.081898876,0.2147496,0.06546294,0.026540646,0.0686757338188515,0.0233278521811485,,,0.348888273818852,0.131767374181149,0.377677852966661,0.451718190644674,0.506279392201338,,26.8521537729821,,0.725859095322337,0.274140904677663,-0.462238577257453,-1.867010485539,,0.847344019059523
113,0.038243257,0.06961781,0.043657366,0.011083301,0.0443196691760489,0.0104209978239511,,,0.157594845176049,0.0597475558239511,0.379121257152842,0.45019880567206,0.504164961386668,,26.7556407211398,,0.72509940283603,0.27490059716397,-0.46374930921035,-1.86301805408028,,0.848409122767974
114,0.04019173,0.14124374,0.0463804035,0.0164348665,0.0469471410514241,0.0158681289485759,,,0.234571284551424,0.0724947254485759,0.309052003476083,0.527823184021078,0.607034615204219,,31.259200054513,,0.763911592010539,0.236088407989461,-0.388522411008751,-2.08260088833428,,0.788474701729746
115,0.04240641,0.1709813,0.062656977,0.019710637,0.0642930941426489,0.0180745198573511,,,0.297931371142649,0.0801915668573511,0.26916120497749,0.575843944926975,0.664925044224568,,33.6209282498173,,0.787921972463487,0.212078027536513,-0.343875327532702,-2.23733293750865,,0.745436082680402
116,0.026897112,0.09995726,0.0447745395,0.0111480055,0.0449054818471498,0.0110170631528502,,,0.18963728134715,0.0490621806528502,0.258715903878821,0.588920894569506,0.679893421002634,,34.2115262370834,,0.794460447284753,0.205539552715247,-0.331952699009684,-2.28251205127035,,0.732869795817883
117,0.019125013,0.07724711,0.03818411,0.010471415,0.0383251835706696,0.0103303414293304,,,0.15375640357067,0.0399267694293304,0.259675489944581,0.587710498430028,0.678522311572056,,34.1577675756989,,0.793855249215014,0.206144750784986,-0.33305212313317,-2.27827036959584,,0.734048653772624
118,0.026303679,0.16592106,0.041072745,0.011584442,0.0435309500838451,0.00912623691615491,,,0.250524755083845,0.0470143579161549,0.18766352211549,0.683978637684822,0.778582243235522,,37.9036916145205,,0.841989318842411,0.158010681157589,-0.248126162962467,-2.66190601033154,,0.629529160809715
119,0.02136502,0.14578499,0.043596849,0.008250445,0.0444925958250379,0.00735469817496208,,,0.233874434825038,0.0369701631749621,0.158076974948628,0.727000918992211,0.81765497241914,,39.2713204570454,,0.863500459496105,0.136499540503895,-0.211731149428964,-2.87303200025409,,0.574997492709217
